"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","680291","Marble, travertine and alabaster; articles thereof, (other than simply cut or sawn, with a flat or even surface)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1318","false","-1","N/A",,"false","1318","false",,"false",,"210","210","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","680520","Abrasive powder or grain; natural or artificial, on a base of paper or paperboard only, whether or not cut to shape or sewn or otherwise made up","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","-1","N/A",,"false","9","false",,"false",,"181","181","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","690810","Ceramic tiles, cubes and similar articles; glazed, whether or not rectangular or on a backing, with the largest surface area less than a 7cm square","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","2","m²","603","true","-1","N/A",,"false","6016","true",,"false",,"2721","2721","6","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","690890","Ceramic flags and pavings; glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","2","m²","8192","true","-1","N/A",,"false","87194","true",,"false",,"28596","28596","6","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","010290","Bovine animals; live, other than pure-bred breeding animals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","710","false","-1","N/A",,"false","76099","true",,"false",,"106285","106285","4","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","021019","Meat, preserved; of swine, salted, in brine, dried or smoked, n.e.s. in item no. 0210.1","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","-1","N/A",,"false","9","false",,"false",,"87","87","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030110","Fish; live, ornamental","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4193","true","-1","N/A",,"false","4193","true",,"false",,"43218","43218","6","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030269","Fish; fresh or chilled, n.e.s. in heading no. 0302 (excluding fillets, livers, roes and other fish meat of heading no. 0304)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20316","false","-1","N/A",,"false","20316","false",,"false",,"52056","52056","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030379","Fish; frozen, n.e.s. in heading no. 0303 (excluding fillets, livers, roes and other fish meat of heading no. 0304)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3097","false","-1","N/A",,"false","3097","false",,"false",,"9274","9274","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030559","Fish; dried (whether or not salted but not smoked), n.e.s. in item no. 0305.51","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5534","false","-1","N/A",,"false","5534","false",,"false",,"7889","7889","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030611","Crustaceans; rock lobsters and other sea crawfish (palinurus spp., panulirus spp., jasus spp.), frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","202473","false","-1","N/A",,"false","202473","false",,"false",,"6011533","6011533","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030612","Crustaceans; lobsters (homarus spp.), frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79933","false","-1","N/A",,"false","79933","false",,"false",,"2151102","2151102","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030613","Crustaceans; shrimps and prawns, frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2218286","false","-1","N/A",,"false","2218286","false",,"false",,"23183165","23183165","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030614","Crustaceans; crabs, frozen (whether in shell or not, whether or not cooked by steaming or by boiling in water)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1812","false","-1","N/A",,"false","1812","false",,"false",,"33611","33611","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030619","Crustaceans; frozen, n.e.s. in item no. 0306.1 (whether in shell or not, whether or not cooked by steaming or by boiling in water)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","255708","false","-1","N/A",,"false","255708","false",,"false",,"1864119","1864119","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","030791","Molluscs and other aquatic invertebrates; live, fresh or chilled (whether in shell or not), n.e.s. in heading no. 0307","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1921","false","-1","N/A",,"false","1921","false",,"false",,"22335","22335","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","040210","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1356","false","-1","N/A",,"false","1356","false",,"false",,"7913","7913","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","040229","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","850","false","-1","N/A",,"false","850","false",,"false",,"2532","2532","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","040299","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","-1","N/A",,"false","5","false",,"false",,"65","65","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","040510","Dairy produce; derived from milk, butter","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","131","false","-1","N/A",,"false","131","false",,"false",,"364","364","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","040630","Dairy produce; cheese, processed (not grated or powdered)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3729","false","-1","N/A",,"false","3729","false",,"false",,"10289","10289","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","040690","Dairy produce; cheese (not grated, powdered or processed), n.e.s. in heading no. 0406","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","957","false","-1","N/A",,"false","957","false",,"false",,"4921","4921","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","050800","Animal products;  coral and similar materials, shells of molluscs, crustaceans, echinoderms, cuttle-bone etc., unworked or simply prepared (but not cut to shape), and powder and waste thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121","false","-1","N/A",,"false","121","false",,"false",,"20","20","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","051199","Animal products; n.e.s. in chapter 5","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9311","false","-1","N/A",,"false","9311","false",,"false",,"13267","13267","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","060210","Plants, live; unrooted cuttings and slips","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","9","false",,"false",,"250","250","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","060290","Plants, live; n.e.s. in heading no. 0602","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5071","true","-1","N/A",,"false","5071","true",,"false",,"9738","9738","6","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","060310","Flowers, cut; flowers, buds of a kind suitable for bouquets or for ornamental purposes, fresh","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3998","false","-1","N/A",,"false","3998","false",,"false",,"28071","28071","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","070190","Vegetables; potatoes (other than seed), fresh or chilled","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28542","false","-1","N/A",,"false","28542","false",,"false",,"6754","6754","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","070200","Vegetables; tomatoes, fresh or chilled","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12084","false","-1","N/A",,"false","12084","false",,"false",,"2935","2935","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","070930","Vegetables; aubergines, (egg plants), fresh or chilled","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9444","false","-1","N/A",,"false","9444","false",,"false",,"1244","1244","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","070990","Vegetables; edible, n.e.s. in chapter 7, fresh or chilled","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","436576","false","-1","N/A",,"false","436576","false",,"false",,"92867","92867","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","691010","Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures; of porcelain or china","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11","false","-1","N/A",,"false","77","true",,"false",,"176","176","4","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","691390","Ceramic statuettes and other ornamental ceramic articles; other than of porcelain or china","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","708","false","-1","N/A",,"false","708","false",,"false",,"50941","50941","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","701093","Glass; carboys, bottles, flasks, jars, pots, phials and other containers of glass, (not ampoules), used for the conveyance or packing of goods, of a capacity exceeding 0.15l but not exceeding 0.33l","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21","true","-1","N/A",,"false","21","true",,"false",,"10","10","6","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","720410","Ferrous waste and scrap; of cast iron","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","186952","false","-1","N/A",,"false","186952","false",,"false",,"7424","7424","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","720429","Ferrous waste and scrap; of alloy steel (excluding stainless)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1859994","false","-1","N/A",,"false","1859994","false",,"false",,"25017","25017","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","720449","Ferrous waste and scrap; n.e.s. in heading no. 7204","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8545","false","-1","N/A",,"false","8545","false",,"false",,"863","863","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","720990","Iron or non-alloy steel; flat-rolled, width 600mm or more, cold-rolled, n.e.s. in heading no. 7209","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","441523","false","-1","N/A",,"false","441523","false",,"false",,"32109","32109","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","731029","Tanks, casks, drums, boxes and similar containers for any material (excluding compressed or liquefied gas) less than 50l capacity, n.e.s. in item no. 7310.2, of iron or steel","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","136","false","-1","N/A",,"false","136","false",,"false",,"10051","10051","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","731100","Containers for compressed or liquefied gas, of iron or steel","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42909","false","-1","N/A",,"false","42909","false",,"false",,"130058","130058","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","731210","Iron or steel; stranded wire, ropes and cables, not electrically insulated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false",,"113","113","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","731300","Iron of steel; barbed wire, twisted hoop or single flat wire and loosely twisted double wire, used for fencing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","-1","N/A",,"false","14","false",,"false",,"255","255","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","731512","Chain; articulated link, (other than roller), of iron or steel","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false",,"113","113","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","731519","Chain; articulated link parts, of iron or steel","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false",,"350","350","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","731700","Iron or steel; nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. 8305) and the like, with heads of other material or not, but excluding articles with heads of copper","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","185","false","-1","N/A",,"false","185","false",,"false",,"100","100","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","731819","Iron or steel; threaded screws, bolts and nuts n.e.s. in item no. 7318.1","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","367","false","-1","N/A",,"false","367","false",,"false",,"1828","1828","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","731990","Iron or steel; knitting needles, bodkins, crochet hooks and similar articles, for use in the hand, n.e.s. in heading no. 7319","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23","false","-1","N/A",,"false","23","false",,"false",,"2184","2184","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","732111","Cooking appliances and plate warmers; for gas fuel or for both gas and other fuels, of iron or steel","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6","true","-1","N/A",,"false","445","false",,"false",,"400","400","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","732410","Steel; sinks and wash basins, of stainless steel","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46","false","-1","N/A",,"false","46","false",,"false",,"20","20","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","732690","Iron or steel; articles n.e.s. in heading no. 7326","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33879","false","-1","N/A",,"false","33879","false",,"false",,"31193","31193","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","740400","Copper; waste and scrap","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4425","false","-1","N/A",,"false","4425","false",,"false",,"1637","1637","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","740500","Copper; master alloys of copper","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2523","false","-1","N/A",,"false","2523","false",,"false",,"717","717","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","741999","Copper; articles n.e.s. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false",,"191","191","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","760200","Aluminium; waste and scrap","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8138","false","-1","N/A",,"false","8138","false",,"false",,"2130","2130","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","760820","Aluminium; tubes and pipes, alloys","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","102","false","-1","N/A",,"false","102","false",,"false",,"889","889","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","761010","Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, doors, windows and their frames and thresholds for doors","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","631","false","-1","N/A",,"false","631","false",,"false",,"537","537","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","761300","Aluminium; containers for compressed or liquefied gas","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45","false","-1","N/A",,"false","45","false",,"false",,"1009","1009","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","761699","Aluminium; n.e.s. in heading no. 7616","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29","false","-1","N/A",,"false","29","false",,"false",,"1330","1330","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","820210","Tools, hand; hand saws","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false",,"126","126","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","820412","Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), adjustable","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false",,"69","69","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","820420","Tools, hand; interchangeable spanner sockets, with or without handles","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","229","false","-1","N/A",,"false","229","false",,"false",,"4257","4257","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","820559","Tools, hand; other than household tools","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9070","false","-1","N/A",,"false","9070","false",,"false",,"134769","134769","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","820590","Tools, hand; sets, of articles of two or more of the foregoing items","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","644","false","-1","N/A",,"false","644","false",,"false",,"10004","10004","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","820790","Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for screw-driving or uses n.e.s. in heading no. 8207","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1089","false","-1","N/A",,"false","1089","false",,"false",,"17149","17149","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","830120","Locks; of a kind used for motor vehicles (key, combination or electrically operated), of base metal","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2513","false","-1","N/A",,"false","2513","false",,"false",,"20894","20894","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","830140","Locks; (other than those for motor vehicles or furniture), (key, combination or electrically operated), of base metal","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15932","false","-1","N/A",,"false","15932","false",,"false",,"132469","132469","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","830170","Keys; presented separately, of base metal","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","487","false","-1","N/A",,"false","487","false",,"false",,"4047","4047","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","269","false",,"false",,"2017","2017","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","840721","Engines; outboard motors for marine propulsion, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","47","true","-1","N/A",,"false","4143","false",,"false",,"95542","95542","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","840820","Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for the propulsion of vehicles of chapter 87","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","363","false",,"false",,"1261","1261","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","840890","Engines; compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for other than marine propulsion or the vehicles of chapter 87","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","339","false",,"false",,"4691","4691","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","840991","Engines; parts, suitable for use solely or principally with spark-ignition internal combustion piston engines (for other than aircraft)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","275","false","-1","N/A",,"false","275","false",,"false",,"850","850","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","840999","Engines; parts for internal combustion piston engines (excluding spark-ignition)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1351","false","-1","N/A",,"false","1351","false",,"false",,"22058","22058","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841111","Turbo-jets; of a thrust not exceeding 25kN","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","true","-1","N/A",,"false","140","false",,"false",,"2276","2276","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841191","Turbines; parts of turbo-jets and turbo-propellers","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","191","false","-1","N/A",,"false","191","false",,"false",,"3564","3564","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841330","Pumps; fuel, lubricating or cooling medium pumps for internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","128","true","-1","N/A",,"false","612","false",,"false",,"11122","11122","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841381","Pumps and liquid elevators; n.e.s. in heading no. 8413","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","7794","false",,"false",,"46468","46468","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841391","Pumps; parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1480","false","-1","N/A",,"false","1480","false",,"false",,"21480","21480","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841410","Pumps; vacuum","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"8","8","0","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841430","Compressors; of a kind used in refrigerating equipment","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7","true","-1","N/A",,"false","30","false",,"false",,"671","671","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841440","Compressors; air compressors mounted on a wheeled chassis for towing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9","true","-1","N/A",,"false","2086","false",,"false",,"44870","44870","2","false","false",
"C","A","20000101","2000","52","2000","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H1","HS","true","841451","Fans; table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125W","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","35","true","-1","N/A",,"false","233","false",,"false",,"484","484","2","false","false",
